SALETYPE,SOLDDATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIPCODE,PRICE,BEDS,BATHS,SQFT,LOTSIZE,YEARBUILT,DAYSONMARKET,PPSQFT,HOA,URL,LATITUDE,LONGITUDE
PAST SALE,July-30-2019,Single Family Residential,4926 SW Forney St,Seattle,WA,98116,875000,4,2.5,2700,5000,2004,295,324,,http://www.redfin.com/WA/Seattle/4926-SW-Forney-St-98116/home/2073677,47.5751621,-122.3956971
PAST SALE,November-18-2019,Single Family Residential,2416 NW 64th St,Seattle,WA,98107,999950,4,2.25,1935,1600,2019,184,517,,http://www.redfin.com/WA/Seattle/2416-NW-64th-St-98117/home/167249033,47.6755104,-122.3885013
PAST SALE,March-13-2020,Single Family Residential,9249 9th Ave NW,Seattle,WA,98117,1050000,4,2.25,2480,6242,2014,68,423,,http://www.redfin.com/WA/Seattle/9249-9th-Ave-NW-98117/home/55550774,47.6974548,-122.3689325
PAST SALE,September-24-2019,Single Family Residential,11335 20th Ave NE,Seattle,WA,98125,994000,4,2.5,2290,7786,2005,239,434,,http://www.redfin.com/WA/Seattle/11335-20th-Ave-NE-98125/home/2072596,47.711326,-122.3069723
PAST SALE,October-8-2019,Single Family Residential,9059 6th Ave NW,Seattle,WA,98117,925000,4,2.5,2200,4861,2014,225,420,,http://www.redfin.com/WA/Seattle/9059-6th-Ave-NW-98117/home/52428439,47.6959125,-122.363912
PAST SALE,March-16-2020,Single Family Residential,2035 NW 62nd St Unit B,Seattle,WA,98107,1075000,4,2.75,1932,1698,2018,65,556,,http://www.redfin.com/WA/Seattle/2035-NW-62nd-St-98107/unit-B/home/144466570,47.6736623,-122.3836934
PAST SALE,October-25-2019,Single Family Residential,6519 25th Ave NW,Seattle,WA,98117,975000,4,2.5,2470,2550,2004,208,395,,http://www.redfin.com/WA/Seattle/6519-25th-Ave-NW-98117/home/2087211,47.6764694,-122.3889612
PAST SALE,November-26-2019,Single Family Residential,12237 58th Pl S,Seattle,WA,98178,464000,4,2.75,2136,3580,2001,176,217,,http://www.redfin.com/WA/Seattle/12237-58th-Pl-S-98178/home/196723,47.493515,-122.2604983
PAST SALE,August-8-2019,Single Family Residential,3114 S Dakota St,Seattle,WA,98108,700000,5,3,2250,5041,1994,286,311,,http://www.redfin.com/WA/Seattle/3114-S-Dakota-St-98108/home/172419,47.5663606,-122.2917435
PAST SALE,August-29-2019,Single Family Residential,452 SW 111th Pl,Seattle,WA,98146,648000,4,2.5,2420,3601,2015,265,268,75,http://www.redfin.com/WA/Seattle/452-SW-111th-Pl-98146/home/39904652,47.5038525,-122.3406443
PAST SALE,March-2-2020,Single Family Residential,8141 Delridge Way SW,Seattle,WA,98106,650000,4,3,1970,2042,2016,79,330,,http://www.redfin.com/WA/Seattle/8141-Delridge-Way-SW-98106/home/112863469,47.5288966,-122.3609588
PAST SALE,December-2-2019,Single Family Residential,5938 21st Ave S,Seattle,WA,98108,784000,5,3,2460,5688,2011,170,319,,http://www.redfin.com/WA/Seattle/5938-21st-Ave-S-98108/home/22228882,47.5487871,-122.3061421
PAST SALE,October-4-2019,Single Family Residential,1818 N 137th St,Seattle,WA,98133,850000,4,3.5,2610,5720,2014,229,326,,http://www.redfin.com/WA/Seattle/1818-N-137th-St-98133/home/102145,47.7288583,-122.3360163
PAST SALE,July-16-2019,Single Family Residential,753 N 68th St,Seattle,WA,98103,985000,4,3.5,2580,3939,1995,309,382,,http://www.redfin.com/WA/Seattle/753-N-68th-St-98103/home/300509,47.6784402,-122.3477377
PAST SALE,December-30-2019,Single Family Residential,6555 30th Pl SW Unit 27DD,Seattle,WA,98126,699950,4,3,2074,2131,2019,142,337,177,http://www.redfin.com/WA/Seattle/6555-30th-Pl-SW-98126/unit-27DD/home/161265280,47.5414537,-122.3717725
PAST SALE,March-10-2020,Single Family Residential,2114 N 128th St,Seattle,WA,98133,760000,5,2.75,2263,7407,2002,71,336,,http://www.redfin.com/WA/Seattle/2114-N-128th-St-98133/home/103398,47.7226736,-122.3335823
PAST SALE,December-23-2019,Single Family Residential,2151 N 115th St,Seattle,WA,98133,800000,4,2.25,2010,9000,1990,149,398,,http://www.redfin.com/WA/Seattle/2151-N-115th-St-98133/home/103407,47.7120686,-122.3318423
PAST SALE,September-16-2019,Single Family Residential,819 S 110th Pl,Seattle,WA,98168,495000,5,2,1880,7225,2015,247,263,,http://www.redfin.com/WA/Burien/819-S-110th-Pl-98168/home/22478110,47.5048742,-122.3231313
